,Exp_553,Exp_401,Exp_266,Exp_62,Exp_111,Exp_567,Exp_570,Exp_500,Exp_52,Exp_222,Exp_587,Exp_17,Exp_462,Exp_271,Exp_49,Exp_451,Exp_502,Exp_86,Exp_612,Exp_509,Exp_12,Exp_208,Exp_529,Exp_128,Exp_56,Exp_635,Exp_93,Exp_313,Exp_446,Exp_643,Exp_223,Exp_315,Exp_649,Exp_191,Exp_445,Exp_518,Exp_365,Exp_356,Exp_420,Exp_547,Exp_103,Exp_690,Exp_693,Exp_367,Exp_325,Exp_182,Exp_124,Exp_272,Exp_332,Exp_732,Exp_733,Exp_737,Exp_23,Exp_460
 1.077 2.998 2.079 2.226 3.397 1.32  1.113 2.345 1.226 3.012 0.97  2.79
 4.059 4.105 1.24  2.314 1.628 1.805 2.599 4.236 3.186 1.806 3.841 1.624
 3.776 1.134 2.868 2.744 2.394 2.468 2.331 2.348 0.864 2.711 2.524 2.156
 2.333 3.139 2.01  3.62  2.41  0.69  1.194 4.282 1.724 0.96  1.351 1.716
 1.995 4.29  2.957 5.443 2.804 3.415 4.53  3.741 3.188 2.67  1.155 3.48
 1.715 1.961 3.317 0.724 2.944 4.357 3.296 1.975 2.04  4.638 1.476 0.938
 0.816 2.076 1.62  4.727 0.858 1.682 2.704 1.886 1.851 2.794 2.401 3.908
 1.677 2.093 2.14  4.719 1.29  1.715 2.908 0.612 2.752 2.419 0.653 2.434
 2.905 2.409 3.444 0.896 2.205 4.296 2.694 0.94  2.451 3.087 0.774 2.984
 2.113 1.237 2.609 0.653 0.722 3.413 2.07  1.377 4.627 2.679 2.833 2.735
 3.601 2.303 3.728 0.824 5.145 3.835 1.037 3.638 3.596 1.727 0.777 2.724
 1.672 0.779 0.71  2.457 2.096 1.545 2.199 0.698 1.258 2.382 1.773 3.123
 2.393 2.099 2.062 1.543 1.077 1.889 1.705 0.96  1.136 2.2   0.841 3.013
 0.959 3.559 0.999 2.39  1.625 2.292 0.845 2.207 2.896 1.004 2.053 3.275
 3.435 1.072 1.879 0.787 4.421 1.001 5.204 2.752 1.708 3.818 0.857 0.924
 2.568 4.631 3.047 4.344 1.312 1.034 3.924 3.064 2.184 5.508 1.627 1.726
 1.902 2.354 1.3   3.153 1.951 0.673 2.259 0.916 2.542 1.961 0.872 3.812
 1.32  0.804 0.945 2.267 1.749 2.821 4.04  3.577 2.591 2.647 1.408 1.012
 3.877 0.787 0.668 2.244 1.716 2.149 3.851 1.12  2.745 2.29  2.975 0.785
 0.944 0.701 2.999 3.548 2.635 2.376 3.477 4.324 3.942 3.808 4.077 5.427
 3.394 1.164 2.285 2.059 2.873 1.925 1.658 2.427 1.43  0.793 2.606 1.169
 3.161 4.105 1.946 0.954 1.202 3.345 2.932 0.714 2.933 0.943 0.87  4.523
 3.288 4.066 2.3   1.188 2.045 4.196 0.716 0.948 2.013 2.473 1.791 1.376
 1.614 3.296 4.274 3.903 3.445 0.838 3.308 0.991 4.193 5.48  3.346 1.49
 0.888 1.604 1.035 5.212 4.806 1.607 3.587 3.389 1.839 2.115 1.846 1.274
 2.691 1.557 3.284 4.662 3.155 1.745 3.478 1.304 2.813 5.181 4.183 4.836
 1.124 3.566 1.892 2.195 1.046 1.532 0.932 3.81  0.97  1.619 3.131 0.717]","[0.501 0.355 0.412 0.725 0.421 0.501 0.441 0.91  0.583 1.84  0.5   1.059
 0.537 0.389 0.632 0.491 0.526 0.422 0.52  0.494 0.506 0.403 0.553 0.365
 0.468 0.609 1.083 0.574 0.623 0.679 1.184 0.46  0.639 0.443 0.494 0.58
 0.496 0.74  0.502 0.498 0.564 0.58  1.323 1.019 0.689 1.342 0.443 0.539
 0.333 0.432 0.515 0.446 0.387 0.497 0.363 0.576 0.817 0.378 1.266 0.488
 0.63  0.461 1.143 0.463 0.732 0.642 0.53  0.444 0.44  0.394 0.655 0.457
 0.361 0.691 0.417 0.584 1.26  0.495 0.662 0.923 0.471 0.521 0.652 0.501
 0.454 0.444 1.863 0.45  1.443 0.552 0.452 1.71  0.769 0.516 0.513 0.482
 0.557 0.538 0.493 0.452 0.558 0.338 0.378 0.504 0.771 0.487 0.481 0.456
 0.502 0.462 0.443 0.505 1.141 0.393 0.46  0.423 0.804 0.452 0.892 1.483
 0.623 0.672 1.316 0.717 1.477 0.568 3.37  0.754 0.524 0.401 1.432 1.48
 0.615 0.435 0.543 0.543 0.5   0.674 0.537 0.403 1.603 1.137 0.492 0.412
 0.679 0.5   0.396 0.585 0.351 0.437 0.676 0.381 0.386 0.498 0.709 0.428
 0.396 0.831 0.456 0.457 1.232 0.616 0.571 0.613 0.46  0.432 0.501 0.68
 0.346 0.424 0.509 0.446 1.072 0.374 0.663 0.373 0.39  1.488 0.383 0.588
 0.403 0.375 0.543 0.47  0.467 0.442 0.482 0.599 0.553 0.452 0.563 0.572
 0.487 0.652 0.503 1.391 0.463 0.437 0.357 1.076 0.569 0.563 0.39  0.542
 0.543 0.648 0.577 0.578 0.372 0.692 0.995 0.316 0.403 0.551 0.722 0.466
 0.434 0.32  0.537 2.503 0.405 0.523 0.35  0.487 0.425 0.438 0.395 0.452
 0.455 0.376 1.278 0.656 0.316 0.413 0.588 0.421 0.434 0.434 1.372 1.39
 0.689 1.03  0.504 0.538 0.545 0.682 0.475 2.001 0.433 0.705 0.453 0.519
 0.687 0.377 0.449 0.379 0.427 0.474 1.125 0.482 0.484 0.623 0.585 0.761
 0.495 0.523 0.595 0.407 0.426 0.428 0.646 0.33  0.684 0.45  0.468 0.405
 0.42  0.502 0.675 0.473 0.602 0.409 0.321 0.838 0.368 0.564 0.652 0.438
 0.453 0.453 0.427 0.819 0.475 0.66  0.626 0.509 0.591 0.474 0.496 0.529
 1.437 0.339 0.346 0.738 0.788 0.317 0.435 0.496 2.631 0.399 0.535 0.436
 0.465 0.703 0.683 0.729 0.678 0.425 0.507 0.412 0.533 0.445 0.57  0.486
 0.457 1.297 0.443 0.656 0.522 0.631 1.721 0.682 0.474 0.451 0.401 0.377
 0.557 0.453 0.38  0.404 0.692 0.599 0.702 0.387 0.622 0.499 0.421 0.456
 0.558 0.443 0.402 0.43  0.365 0.428 0.566 0.606 0.527 0.491 0.664 0.429]","[1.112 0.907 0.529 0.376 0.689 1.473 0.771 2.686 0.977 3.773 1.294 0.315
 0.372 2.689 2.692 0.326 0.928 0.859 0.73  1.769 1.037 0.89  0.702 0.531
 1.137 2.094 0.615 0.734 0.357 0.821 1.215 1.42  1.388 1.148 0.327 0.71
 1.214 3.697 2.737 2.671 1.812 3.306 2.509 2.032 0.762 3.091 1.291 2.818
 1.116 0.834 2.715 2.59  1.651 0.92  1.634 0.472 0.928 1.038 2.736 0.265
 1.966 1.627 1.508 2.779 3.878 2.594 1.543 1.324 0.813 0.683 0.323 1.121
 2.605 1.103 0.74  0.862 1.419 0.363 0.329 2.782 1.112 2.727 2.597 0.322
 0.839 0.94  1.514 2.827 0.542 0.253 1.841 2.79  1.04  1.55  0.325 0.392
 0.323 2.684 2.627 0.332 1.02  0.707 0.933 1.379 1.293 1.078 0.282 0.879
 0.35  2.807 0.817 0.675 2.67  0.569 1.457 1.122 0.674 0.328 1.329 2.705
 0.588 0.694 2.491 3.118 1.184 0.28  0.917 0.761 2.694 2.729 0.29  2.282
 1.474 0.587 0.421 0.987 0.622 2.469 2.449 0.911 0.589 1.807 1.017 2.681
 0.164 1.077 2.164 0.283 0.358 2.677 1.111 2.691 1.423 1.208 1.509 0.803
 2.732 1.419 0.143 0.341 2.702 2.474 1.005 1.037 0.397 2.69  0.269 1.428
 0.852 0.542 0.335 3.005 2.495 0.53  1.369 1.18  1.122 2.835 2.746 2.439
 1.517 2.241 1.879 1.41  1.522 1.076 0.803 0.274 1.396 0.529 0.162 0.622
 0.451 0.273 0.876 2.242 1.179 1.659 1.468 2.676 0.378 0.743 1.13  2.259
 0.894 0.886 0.322 1.001 1.108 0.285 1.421 1.111 0.796 2.909 0.902 0.273
 1.046 1.51  0.328 0.751 0.331 0.958 0.563 1.183 2.693 1.042 0.978 0.553
 0.883 2.695 0.34  0.322 2.688 0.593 2.244 0.753 1.045 0.459 1.268 2.773
 3.183 0.33  0.809 0.326 2.677 3.201 0.615 1.493 2.759 0.823 1.278 0.659
 2.733 1.016 0.272 1.348 0.572 0.674 2.654 0.752 0.488 2.491 3.475 0.674
 0.921 0.341 1.097 0.267 2.693 2.717 2.604 1.177 1.368 2.563 2.795 0.846
 1.265 0.536 1.063 2.612 0.718 0.719 2.616 1.992 1.009 0.326 1.471 0.832
 1.117 0.523 0.813 0.568 0.334 0.322 1.869 0.937 2.498 0.332 0.652 0.405
 0.509 1.129 3.262 2.306 0.869 0.797 0.925 1.412 0.159 1.114 1.372 0.519
 1.177 0.652 2.754 3.382 1.493 0.286 2.651 0.339 0.725 1.24  0.343 0.325
 0.722 0.516 1.352 3.023 3.221 1.77  1.478 0.319 0.591 2.281 1.28  2.745
 0.983 0.836 1.138 1.25  0.488 0.734 2.325 1.783 1.433 1.366 0.691 0.619
 0.922 1.119 0.149 0.915 0.734 0.478 0.15  1.696 0.268 0.271 1.006 0.471]","[1.49  1.593 2.973 3.288 1.104 2.753 0.76  1.852 0.41  4.194 0.434 2.89
 0.987 0.886 1.749 0.893 1.485 1.063 1.07  1.99  2.56  1.875 1.703 1.413
 0.743 1.751 2.775 0.684 0.74  3.23  2.836 2.391 1.635 1.93  1.221 0.46
 0.966 2.951 1.46  1.447 1.332 1.475 1.056 4.712 3.    1.409 1.543 1.734
 1.525 1.403 1.716 2.335 0.774 0.906 1.973 1.988 4.242 1.114 2.993 1.567
 1.017 2.109 1.888 1.614 2.557 1.264 1.324 1.499 1.157 0.621 2.22  0.976
 2.527 2.855 1.229 0.583 3.818 1.706 0.823 4.587 0.393 0.976 1.137 4.312
 1.5   1.516 0.413 3.477 1.216 2.042 1.419 2.566 3.632 2.648 1.113 1.238
 0.592 1.779 2.912 0.614 1.566 1.256 4.029 0.603 1.509 1.885 0.637 1.199
 2.228 1.517 2.904 1.96  1.858 1.629 0.586 1.756 1.899 1.185 2.944 3.561
 1.198 0.685 3.147 3.772 0.678 0.633 2.623 0.865 1.821 2.331 0.922 1.04
 1.896 1.528 1.084 0.818 2.854 1.461 1.274 1.005 1.38  4.119 3.233 0.919
 4.805 2.027 2.636 0.511 1.904 1.29  0.58  0.931 2.295 1.443 3.536 1.002
 3.598 0.603 1.298 2.511 2.923 2.867 2.182 2.214 2.209 3.124 0.981 2.623
 1.535 1.764 1.715 2.206 2.068 0.965 1.275 1.955 0.531 1.088 2.468 4.635
 1.96  1.31  1.562 1.427 1.503 1.763 1.885 0.948 1.075 0.525 3.017 3.552
 1.235 4.701 2.042 2.143 2.587 1.412 0.946 2.031 1.231 1.008 2.837 2.049
 1.52  2.027 0.986 3.753 1.055 1.894 3.258 3.028 2.308 3.445 0.688 1.536
 1.711 1.728 0.998 1.498 1.014 0.553 1.23  2.275 1.875 1.875 1.006 3.026
 0.855 2.15  2.483 2.201 1.492 2.089 0.818 1.07  0.6   0.514 1.142 3.261
 0.793 1.399 0.975 2.163 1.72  2.497 2.646 1.597 2.353 1.006 1.01  0.919
 1.552 0.605 0.525 2.148 1.739 0.547 4.033 1.026 0.653 2.903 1.599 2.364
 0.49  0.648 1.03  1.029 1.402 1.016 2.375 1.53  2.088 2.863 3.445 1.939
 1.945 0.933 1.797 2.327 4.393 0.712 1.423 3.103 1.909 0.68  2.575 2.076
 2.899 1.616 1.813 1.979 2.536 1.282 3.2   1.094 1.999 1.95  0.782 2.843
 2.912 1.625 2.49  0.591 1.541 1.288 2.133 1.338 3.055 1.196 1.135 0.873
 0.667 3.035 3.079 1.824 2.235 0.353 3.378 2.138 3.153 1.687 2.105 1.177
 0.8   1.043 1.878 2.917 2.075 1.291 2.936 1.808 0.866 2.682 2.604 2.093
 5.337 2.242 2.4   1.621 4.052 0.933 1.615 1.139 4.432 1.202 3.55  2.775
 0.923 2.153 0.916 1.795 3.368 0.644 0.849 1.32  0.913 0.572 1.015 0.631]","[0.064 0.096 0.067 0.13  0.074 0.293 0.108 0.067 0.054 1.064 0.051 0.197
 0.058 0.058 0.073 0.061 0.065 0.063 0.065 0.05  0.067 0.088 0.082 0.056
 0.219 0.082 0.206 0.063 0.166 0.105 0.109 0.197 0.246 0.062 0.096 0.062
 0.125 0.08  0.053 0.082 0.073 0.054 0.05  0.724 0.194 1.699 0.061 0.727
 0.087 0.126 0.176 0.054 0.403 0.056 0.065 0.731 0.654 0.101 1.484 0.051
 0.617 0.082 0.092 0.118 0.138 0.059 0.07  0.165 0.067 0.134 1.511 0.067
 0.061 0.767 0.521 0.18  0.718 0.074 0.166 0.072 0.052 0.08  0.075 0.084
 0.573 0.088 0.046 0.11  0.085 0.25  0.081 0.229 0.173 0.156 0.434 0.054
 0.093 0.075 0.284 0.066 0.062 0.06  0.053 0.057 0.049 0.093 0.05  0.084
 0.06  0.105 0.084 0.085 0.08  0.058 0.27  0.08  0.087 0.117 1.057 0.135
 0.062 0.25  0.224 0.415 0.049 0.11  0.184 0.068 0.08  0.126 0.064 0.057
 0.101 0.112 0.319 0.084 0.113 0.231 0.251 0.125 0.082 0.8   0.06  0.059
 0.63  0.071 0.112 0.06  0.062 0.242 0.06  0.052 0.059 0.055 0.239 0.083
 0.746 0.098 0.049 0.073 0.081 1.072 0.116 0.324 0.653 0.383 0.057 1.046
 0.115 0.08  0.068 0.079 0.055 0.057 0.799 0.061 0.06  0.081 0.376 0.122
 0.099 0.071 0.089 0.12  0.101 0.113 0.271 0.066 0.088 0.077 0.066 0.259
 0.056 0.328 0.086 0.447 0.061 0.087 0.085 0.065 0.719 0.064 0.095 0.77
 0.084 0.078 0.065 0.124 0.154 0.054 0.123 0.097 0.082 0.15  0.415 0.053
 0.089 0.074 0.058 0.068 0.08  0.072 0.068 0.428 0.176 0.256 0.059 0.083
 0.077 0.059 0.201 0.388 0.068 0.057 0.09  0.078 0.055 0.095 0.07  0.225
 0.059 0.064 1.041 0.057 0.18  0.28  0.173 0.341 0.06  0.096 0.087 0.063
 0.125 0.101 0.049 0.122 0.134 0.086 0.055 0.098 0.065 0.254 0.652 0.06
 0.085 0.067 0.186 0.05  0.149 0.441 1.117 0.061 0.904 0.723 0.06  0.054
 0.07  0.075 0.195 0.107 0.079 0.088 0.145 0.201 0.055 0.079 0.209 0.119
 0.063 0.054 0.119 0.078 0.093 0.269 0.199 0.061 0.306 0.101 0.063 0.185
 0.098 0.097 0.05  0.05  0.13  0.059 0.061 0.107 0.257 0.128 0.221 0.082
 0.071 0.237 0.112 0.059 0.088 0.052 0.153 0.064 0.339 0.084 0.065 0.059
 0.062 0.066 0.152 0.127 0.08  0.074 0.082 0.195 0.095 0.053 0.083 0.117
 0.241 0.114 0.112 0.052 0.238 0.277 0.082 0.084 1.283 0.074 0.094 0.225
 0.066 0.089 0.049 0.057 0.114 0.047 0.063 0.405 0.061 0.05  0.54  0.062]","[2.258 2.693 3.354 3.906 3.645 3.842 2.674 3.42  2.233 2.492 2.179 2.911
 2.73  3.911 2.619 2.683 2.668 1.944 2.768 2.458 2.132 2.725 2.916 3.007
 2.583 3.899 2.58  2.966 1.154 2.061 2.569 2.716 3.11  3.115 2.436 1.767
 2.423 3.46  1.804 2.884 2.599 2.556 1.634 3.082 2.422 2.742 2.889 2.397
 2.603 2.962 2.576 2.39  3.105 2.324 2.831 3.526 3.18  2.508 2.985 2.069
 2.365 3.929 1.596 2.989 4.035 1.99  2.582 2.877 2.721 1.741 2.535 2.529
 3.526 3.229 2.34  1.831 3.039 2.75  2.389 3.103 2.219 2.406 2.505 3.643
 2.728 2.7   1.844 2.637 2.043 2.855 3.066 3.067 3.521 2.579 2.789 2.52
 2.391 2.595 2.931 2.216 3.183 2.586 1.043 2.277 1.476 2.97  2.846 2.262
 2.375 2.65  2.366 2.438 2.129 2.549 3.312 3.597 3.095 2.711 3.835 4.504
 2.867 2.832 2.303 3.771 1.293 2.105 2.334 2.588 2.885 2.315 2.288 3.808
 2.924 2.419 3.068 2.299 3.8   2.673 3.227 3.157 3.075 3.006 2.614 3.312
 2.562 3.026 2.78  2.294 2.683 3.41  2.431 1.888 2.603 1.022 3.033 2.692
 3.112 3.056 2.362 2.655 3.706 2.731 1.96  3.039 4.046 2.409 1.943 2.685
 2.542 2.416 3.08  2.818 3.241 2.628 2.698 3.756 2.318 3.115 3.062 3.14
 2.742 2.554 3.534 2.719 3.295 2.675 3.762 2.687 2.266 2.089 1.843 2.926
 2.844 3.178 2.904 2.282 2.547 3.125 2.619 2.328 4.061 3.404 2.423 3.238
 2.596 2.474 3.602 2.612 2.366 3.088 1.883 2.673 2.2   3.655 2.502 2.74
 2.63  2.903 2.734 2.928 2.06  2.255 2.666 2.908 3.51  3.763 2.306 3.172
 2.762 2.861 2.741 2.778 2.917 2.844 2.258 3.172 2.65  2.074 1.853 2.862
 2.77  3.277 3.548 2.356 2.069 2.19  2.44  3.367 2.79  2.334 3.025 2.977
 2.776 2.795 2.001 2.751 2.922 2.068 2.212 2.774 2.252 2.191 2.748 2.439
 2.044 2.151 3.202 1.968 2.867 2.794 3.635 2.806 3.067 2.858 2.508 3.607
 2.478 2.905 2.265 2.456 2.982 2.222 2.894 3.193 2.279 2.428 4.157 2.633
 2.732 2.263 2.394 2.983 3.086 2.232 2.635 2.65  2.292 2.379 2.303 3.159
 3.03  2.13  1.842 1.117 2.265 3.073 3.553 2.616 2.524 2.965 2.538 2.742
 2.261 2.854 2.612 3.163 2.985 2.437 2.577 2.885 2.652 3.079 2.688 2.977
 2.442 2.685 2.247 2.6   2.996 2.583 2.493 3.127 3.195 1.031 3.009 2.635
 2.817 2.853 2.91  2.77  2.592 2.25  3.191 3.587 2.813 2.729 2.61  2.525
 2.495 2.05  1.993 2.683 2.265 2.241 1.9   2.71  2.729 2.338 3.228 2.679]","[0.662 0.114 0.099 0.116 0.777 0.521 0.578 0.1   0.301 0.288 0.139 0.364
 0.823 0.159 0.46  0.719 0.113 0.102 0.186 0.466 0.249 0.393 0.382 0.277
 0.467 0.115 1.162 0.504 0.443 0.282 0.63  0.511 0.156 0.186 0.546 0.335
 0.326 0.133 0.101 0.156 0.352 0.358 0.336 0.198 0.542 0.925 0.101 0.099
 0.106 2.265 0.363 0.102 1.148 0.129 0.102 0.353 0.455 0.29  1.046 0.122
 0.383 0.451 1.02  0.117 0.443 0.099 0.309 0.132 0.134 0.482 0.135 0.547
 0.365 0.681 0.486 0.248 0.64  0.109 0.21  0.763 0.108 0.4   0.473 0.595
 0.657 0.297 0.82  0.552 0.213 0.14  0.321 0.098 0.316 0.69  0.683 0.1
 0.677 0.099 1.205 0.544 0.715 0.727 0.459 0.422 0.212 0.468 0.107 0.482
 0.329 0.117 0.778 0.097 0.217 0.514 0.815 0.087 0.693 0.372 0.441 0.581
 0.105 0.373 0.13  0.355 0.646 0.433 0.507 0.531 1.785 0.559 0.337 0.129
 0.446 0.464 0.578 0.287 0.822 0.547 0.164 0.557 1.338 0.378 0.121 0.374
 0.15  0.535 0.939 0.166 0.103 0.558 0.101 0.157 0.497 0.275 1.316 0.135
 0.347 0.228 0.103 0.104 0.254 0.209 0.314 0.654 1.977 0.12  0.157 0.895
 0.366 0.119 0.171 0.57  0.742 0.412 0.099 0.508 0.114 0.104 0.185 0.714
 0.453 0.143 0.823 0.527 0.587 0.353 0.358 0.552 0.445 0.103 0.318 0.53
 0.106 0.363 0.316 0.239 0.103 0.45  0.101 0.331 1.276 0.723 0.405 0.322
 0.472 0.507 0.277 0.378 0.16  0.243 0.451 0.653 0.101 0.146 0.446 0.57
 0.099 0.239 0.356 1.253 0.101 0.121 0.233 0.869 0.306 0.128 0.237 0.12
 0.465 0.513 0.414 0.303 0.719 0.39  0.123 0.514 0.465 0.105 0.461 0.111
 0.105 0.31  0.102 0.096 1.068 1.01  0.816 0.404 0.287 0.268 0.096 0.317
 0.427 0.243 0.121 0.497 0.327 0.104 0.574 0.27  0.203 0.147 0.644 0.119
 0.466 0.361 0.439 0.107 0.124 0.089 0.425 0.115 1.318 1.135 0.103 0.154
 0.128 0.392 0.568 0.371 0.185 0.123 0.224 0.321 0.183 0.693 0.631 0.101
 0.679 0.403 0.266 0.199 0.113 0.325 0.882 0.233 0.294 0.405 0.468 1.029
 0.822 0.149 0.502 0.587 0.505 0.37  0.099 0.448 0.187 0.246 0.1   0.513
 0.238 0.747 0.747 0.103 0.955 0.597 0.513 0.368 0.125 0.101 1.245 0.513
 0.114 0.405 0.111 0.105 0.477 0.094 0.107 0.87  0.107 0.531 0.301 0.546
 0.365 0.538 0.239 0.11  0.752 0.512 0.755 0.454 0.548 0.456 0.21  0.509
 0.273 0.111 0.423 0.313 0.102 0.256 0.111 0.735 0.324 0.466 0.648 0.209]","[0.348 1.02  0.232 0.691 0.657 0.555 0.399 0.189 0.154 0.192 0.14  0.725
 0.178 0.503 0.196 0.221 0.165 0.954 0.148 0.575 0.171 0.254 0.155 0.587
 0.81  0.31  0.71  0.154 0.2   1.141 0.761 0.203 0.425 0.546 0.139 0.335
 0.828 0.606 0.21  0.734 0.661 0.87  0.397 0.126 0.778 2.212 0.139 0.665
 1.351 0.438 0.251 0.235 0.191 0.473 0.688 0.183 0.18  0.948 1.745 0.222
 0.414 0.192 0.131 0.128 1.847 1.178 0.222 0.553 0.693 0.83  0.165 0.139
 0.42  1.409 0.813 0.88  1.496 0.181 0.207 0.205 0.224 0.237 0.878 0.974
 0.681 0.351 0.765 0.326 0.181 0.834 0.519 0.153 0.186 1.585 0.396 0.189
 0.513 0.165 0.254 0.488 0.22  0.131 0.773 0.329 0.415 0.992 0.417 0.819
 0.697 0.996 0.206 0.135 0.146 0.283 0.925 0.457 0.791 0.338 0.604 0.723
 0.131 0.475 0.651 0.745 0.784 0.258 1.125 0.198 0.251 0.128 0.151 0.521
 0.76  0.412 1.925 0.143 0.932 0.226 0.666 0.688 0.509 0.985 0.212 0.443
 0.355 0.527 0.736 0.174 0.144 1.013 0.289 0.473 0.515 0.336 1.11  1.158
 1.767 0.2   0.291 0.182 0.581 0.878 0.243 0.788 1.999 0.252 0.569 0.154
 0.645 0.54  0.743 1.669 1.    0.203 1.606 0.365 0.384 0.42  0.168 1.187
 0.388 0.834 0.196 0.202 0.197 0.145 0.17  0.47  0.189 0.18  0.167 0.637
 0.222 0.728 0.842 1.294 0.716 0.626 0.166 1.302 1.194 0.211 1.03  0.526
 0.731 0.249 0.883 0.178 0.284 0.38  2.556 0.897 0.866 0.876 0.588 0.165
 0.788 0.724 0.59  0.172 0.271 0.767 1.048 0.767 0.138 0.309 0.281 0.236
 0.197 0.258 0.201 2.145 0.722 0.386 0.163 0.222 0.161 0.628 0.196 0.716
 0.18  0.552 0.526 0.191 0.254 1.152 0.454 0.889 0.258 0.847 0.418 0.233
 0.184 0.461 0.42  0.283 0.683 0.13  1.09  0.837 0.396 0.176 0.589 0.48
 0.163 0.599 1.878 0.658 0.157 0.169 1.503 0.315 0.21  2.048 0.255 0.472
 0.192 0.304 0.854 0.216 0.591 0.165 0.921 0.868 0.816 0.214 0.251 1.014
 0.901 1.6   0.135 0.199 0.355 0.219 0.911 0.495 0.126 0.661 0.126 0.853
 0.316 1.594 0.525 0.676 0.174 1.121 0.21  0.131 0.654 0.139 0.19  0.233
 0.351 0.172 0.843 0.204 0.408 0.476 1.733 0.815 0.145 1.523 0.224 0.155
 0.184 0.207 0.228 0.423 0.947 0.225 0.202 3.165 0.191 0.379 0.24  0.227
 0.181 0.548 2.442 0.235 0.432 1.13  0.919 0.404 1.588 0.818 0.732 0.164
 0.487 0.391 0.139 0.865 0.216 0.137 0.75  0.797 0.621 0.181 0.666 0.474]","[1.822 1.669 2.408 5.199 3.165 3.787 1.263 1.828 0.64  3.671 2.58  3.367
 1.026 2.012 2.624 2.303 1.443 2.632 1.282 3.745 2.321 1.169 4.618 2.773
 4.052 1.424 4.014 1.911 2.06  3.153 2.218 3.017 3.486 0.882 1.662 4.587
 1.86  3.537 1.6   1.539 6.302 1.395 3.344 2.52  2.67  3.295 3.112 1.185
 5.029 2.875 1.041 1.039 2.78  1.052 4.607 3.841 3.708 2.428 5.081 2.688
 3.205 2.403 2.949 3.625 5.022 4.721 2.85  3.293 1.823 1.498 4.602 3.603
 2.209 3.699 3.139 2.514 3.176 1.537 5.565 3.813 2.195 1.804 2.164 3.003
 3.359 1.244 2.013 1.425 2.627 2.306 3.482 3.527 5.482 2.116 0.913 5.249
 1.035 2.825 5.02  1.1   2.694 2.092 3.119 3.357 1.375 4.518 2.669 2.807
 0.937 2.777 1.378 3.803 3.28  1.767 1.386 1.105 7.066 4.544 5.649 3.444
 1.449 1.811 3.312 3.187 1.386 4.955 5.223 0.919 1.136 5.33  1.005 3.255
 2.701 3.274 3.607 1.885 5.032 2.489 2.588 3.375 1.767 4.198 1.812 1.526
 7.656 1.912 4.713 0.77  2.055 4.292 4.538 0.995 1.057 1.645 2.649 4.762
 5.817 2.891 2.771 3.819 3.633 2.313 2.392 5.576 9.89  1.449 1.039 2.773
 2.871 2.624 1.86  3.008 2.357 2.286 4.51  1.76  1.887 2.689 1.284 3.934
 2.867 2.472 4.129 1.542 3.848 3.302 5.514 2.74  2.18  2.564 6.281 7.228
 1.986 3.89  2.487 6.249 2.963 3.857 1.262 2.745 3.733 4.057 5.328 2.553
 1.913 0.895 2.229 2.826 1.681 2.86  4.056 2.907 2.781 2.748 1.813 1.518
 3.066 1.087 2.796 8.725 1.648 2.084 5.265 3.174 2.763 1.857 2.521 1.554
 2.577 0.937 3.886 5.79  0.958 1.09  3.212 1.437 3.293 3.53  4.68  3.892
 1.637 4.585 1.807 2.376 3.12  8.124 3.04  4.986 1.702 3.537 3.269 3.007
 3.195 2.384 1.476 1.158 2.931 3.463 1.852 1.9   2.149 3.316 3.326 2.484
 2.723 1.191 4.227 1.245 1.47  1.684 4.604 3.846 3.216 7.914 2.399 1.146
 3.523 3.394 2.804 1.325 4.453 4.497 1.104 2.441 1.862 2.802 1.632 1.1
 3.674 5.599 3.565 1.052 5.004 4.935 3.586 2.485 2.788 4.468 2.24  2.198
 5.261 2.037 2.793 2.794 6.366 3.888 1.67  1.345 6.388 4.108 4.069 0.967
 2.077 5.505 4.42  3.208 5.912 2.591 2.762 0.712 2.457 2.492 8.554 3.916
 3.304 4.134 1.276 7.029 1.412 7.263 3.562 4.638 1.308 2.98  1.491 2.145
 6.24  4.496 3.801 1.052 3.422 6.972 5.498 3.267 3.241 1.845 2.065 2.502
 2.266 4.977 2.643 2.512 1.165 2.684 1.894 5.294 0.994 3.426 2.816 1.548]","[1.728 3.46  2.905 1.672 1.527 2.542 3.365 1.551 1.683 2.498 1.628 4.35
 1.359 1.499 2.882 1.5   1.415 1.798 1.304 2.741 1.422 2.561 2.083 1.535
 1.638 1.492 2.681 1.256 1.628 2.705 1.668 1.443 1.703 1.714 1.553 1.577
 2.501 4.817 1.376 2.73  1.677 1.843 2.635 3.317 2.834 2.744 1.559 1.5
 1.274 3.166 1.438 1.759 1.803 1.501 2.979 2.638 2.958 1.809 1.533 1.783
 1.289 1.511 2.516 2.527 3.257 1.559 1.386 1.665 1.37  1.648 1.566 1.18
 3.808 3.483 2.458 3.727 3.504 1.514 1.863 4.662 1.539 1.41  3.976 1.902
 2.611 2.609 2.54  2.803 1.291 1.741 1.673 2.845 2.502 2.799 2.422 1.636
 2.071 3.242 1.444 2.172 3.516 2.328 1.727 1.476 1.908 2.708 2.22  1.239
 1.384 1.553 1.22  1.531 1.473 1.67  1.922 1.988 1.145 1.777 2.661 2.789
 2.419 1.688 1.665 1.568 2.58  3.156 1.946 1.234 1.556 2.583 3.371 3.563
